name,module_label,degree,weighted_degree,rescaled_weighted_degree,clustering_coeff,margin_score
STMN2,1,348,219.18117188999997,20.48611539335702,0.24785517903872273,0.9628279805183411
TUBB2B,1,344,214.85951980999997,17.695474276655233,0.2620686148213438,0.5853286385536194
AC092143.1,1,328,204.72334526999987,17.54899753975826,0.2829492056388454,0.8323859572410583
MAP2,1,314,195.57259662,14.869721398142186,0.30396206833397776,0.7701333165168762
RTN1,1,313,194.43859296000016,14.488817659697427,0.28940362087326943,0.9794403314590454
CRMP1,1,306,190.3130588799998,14.369590541760022,0.31828993892639024,0.854647696018219
MLLT11,1,307,190.20770351,13.93847042271683,0.3204317557641949,0.8688395023345947
INA,1,308,190.94869961999973,13.632213804733817,0.29535936376327254,0.9848047494888306
TUBA1A,1,327,200.89241771,13.512780909108077,0.2831466576612071,0.7075875401496887
UCHL1,1,313,193.86271535,13.427614788889725,0.2967354796428279,0.9627563953399658
ELAVL3,1,291,180.04874549000004,12.83385929332695,0.3392819054390331,0.8786858320236206
NNAT,1,303,186.53098829000004,11.762759578230103,0.3195418879636308,0.9250403046607971
SEPT3,1,282,174.43817256000008,11.75494580981902,0.36450367229499503,0.9039748907089233
DCX,1,284,175.68759001000006,11.71809463869964,0.35368038620415065,0.9063119888305664
NSG2,1,281,173.86511446,11.286885250306694,0.34753431621759023,0.9955893158912659
PCSK1N,1,277,170.93651570999984,10.838458892144457,0.34361429393606446,0.9323509931564331
STMN1,1,319,193.32570297000012,10.369197898711286,0.29403994400741307,0.6012306213378906
MAP1B,1,292,176.93232148999994,10.024917529076236,0.3416890269735913,0.7609976530075073
GAP43,1,264,162.58544744000014,9.903665240451858,0.39402580942504895,0.9726961851119995
SBK1,1,284,173.30010567999986,9.883506840589842,0.34641417409047925,0.9348506927490234
GPM6A,1,272,165.9545555399999,9.197780012244047,0.37299218580421095,0.8186789751052856
TUBB2A,1,261,159.11423119000008,9.190145941333524,0.3990568818155025,0.9636291861534119
STMN4,1,252,153.35508805000003,8.027734514660825,0.41203440207424274,0.9648148417472839
CD24,1,269,161.86598346999992,7.928308410801473,0.38972424124729516,0.8086630702018738
CDK5R1,1,238,145.25550228,7.523607713609829,0.47055277807325463,0.9530705809593201
NSG1,1,265,159.37073414999992,7.498653418134763,0.36678101772441396,0.879970133304596
RAB3A,1,241,146.48941316,7.362082835718797,0.452731673582296,0.9928932785987854
FEZ1,1,241,145.92821269,7.274142507370364,0.459612724757953,0.8254778981208801
DPYSL5,1,249,150.01634362,7.099003938797352,0.44147557973830803,0.9163557291030884
CELF5,1,238,144.24729449,6.917906946321553,0.46934723256391164,0.9787949919700623
MARCKSL1,1,283,168.81012266999983,6.76664119930105,0.3044633235596321,-0.011091853491961956
C4orf48,1,250,149.42419415000006,6.544038966233285,0.4334779116465864,0.8971196413040161
APLP1,1,231,139.9724132,6.518654900431495,0.4808206286467156,0.9996423721313477
GDAP1L1,1,219,132.74978332999999,6.34692673143021,0.5137614678899083,0.9408398866653442
KIF5C,1,231,138.4639077,5.868943604811824,0.4871447393186524,0.9908150434494019
BASP1,1,238,142.00374508999997,5.827496780742693,0.45700811970357763,0.7514492273330688
SOX4,1,224,134.40856513000006,5.555352019705063,0.4588404868673927,0.797060489654541
MAP6,1,216,129.99165109,5.2751517453043215,0.5292420327304048,0.993297815322876
TUBB3,1,198,119.11316265000004,5.264280073904609,0.5933958878121315,0.9562200307846069
SOX11,1,215,127.70589658000002,5.060731566847362,0.4586828950228211,0.381822794675827
BEX1,1,208,124.2025249,4.771677820515963,0.49340393905611296,0.5682750940322876
KIAA0408,1,203,121.04615285000003,4.546919466273795,0.5786470272643028,0.9460249543190002
TAGLN3,1,195,116.15200766000004,4.472094137071646,0.5384615384615384,0.8244103193283081
TTC9B,1,195,116.49176971000001,4.452038095788259,0.5652127940787735,0.9782180190086365
KIF21B,1,192,115.00926767000003,4.349184960454771,0.6079842931937173,0.9971038103103638
PAFAH1B3,1,203,120.03271227999997,4.039294626867408,0.5340681851436375,0.753891110420227
ATP1A3,1,198,118.01223772000002,4.0297677681870665,0.5729887709583141,0.9999952912330627
CTXN1,1,199,117.7935606300001,3.9748410441891844,0.5389574133292726,0.4977773427963257
