source,target,PCC,Rescaled_PCC
LGALS1,ITM2A,0.5583098,0.0015860413
LGALS1,COL6A2,0.6928032,0.057336707
LGALS1,COL6A1,0.6349331,0.019653758
SLC32A1,DCX,0.54697603,0.0008293139
SLC32A1,PCSK1N,0.50897205,5.7778316e-06
AC245452.5,AC245452.4,0.61307424,0.011565943
ATP5F1E,RPS4Y1,0.53532517,0.00035264908
ATP5F1E,MT-ND1,0.5250842,0.00012626722
ATP5F1E,NDUFA1,0.52631086,0.00014571195
ATP5F1E,MT-CO1,0.50549483,1.3272523e-06
ATP5F1E,PSMA7,0.5255782,0.00013387515
ATP5F1E,GNAS,0.6579382,0.031517472
ATP5F1E,ZFAS1,0.5688462,0.0026105403
ACSS2,ACSL4,0.5168049,3.7966078e-05
MAP1LC3A,PCSK1N,0.5383327,0.00045060733
DYNLRB1,BEX3,0.5620922,0.0019151412
FRG2EP,MAGEA10-MAGEA5,0.6599605,0.03274374
VSTM2L,TTTY14,0.5010004,8.0097085e-09
VSTM2L,IDS,0.5390033,0.00047467294
VSTM2L,DCX,0.6384294,0.02122145
VSTM2L,BEX5,0.5270978,0.0001591817
VSTM2L,PCSK1N,0.6315155,0.018197881
VSTM2L,LINC00632,0.509332,6.501512e-06
VSTM2L,MIAT,0.6202162,0.01389885
TNNC2,AC007325.4,0.5247922,0.00012190875
TNNC2,SRPK3,0.62646246,0.016179863
TNNC2,MIR503HG,0.56811035,0.0025277217
TNNC2,FHL1,0.5600369,0.0017311899
TNNC2,ATP1B4,0.567804,0.002493765
TNNC2,TCEAL7,0.50473094,8.470953e-07
TNNC2,Z83818.2,0.5397268,0.00050158036
TNNC2,ITM2A,0.54188806,0.0005879774
TNNC2,ITGB1BP2,0.53636265,0.0003846418
TNNC2,CLCN5,0.64156723,0.022697508
TNNC2,DMD,0.5401465,0.00051764736
TNNC2,MYO18B,0.51652133,3.607658e-05
MT-ND4,MT-ND5,0.6046195,0.009160684
MT-ND4,MT-ND1,0.7149708,0.079474635
MT-ND4,MT-ND2,0.82527596,0.27532515
MT-ND4,MT-CO2,0.8345661,0.2995959
MT-ND4,MT-CO1,0.7933004,0.20184961
MT-ND4,MT-CYB,0.8233372,0.2704313
MT-ND4,MT-ATP6,0.79253334,0.20027009
NNAT,TTTY14,0.6529701,0.028635807
NNAT,PDZD4,0.59483933,0.0068242587
NNAT,IDS,0.6702083,0.039448634
NNAT,CDR1,0.52096146,7.368087e-05
NNAT,RAB33A,0.5349205,0.0003406684
NNAT,DCX,0.79861677,0.21302597
NNAT,BEX5,0.6668099,0.037132617
NNAT,TCEAL2,0.66788524,0.037855376
NNAT,NAP1L3,0.5089236,5.684717e-06
NNAT,PCSK1N,0.77649003,0.1690941
NNAT,LINC00632,0.6325277,0.018621301
