name,module_label,degree,weighted_degree,rescaled_weighted_degree,clustering_coeff,margin_score
RPL13A,1,433,213.98103497999992,35.80171763530847,0.3488260200153964,0.7867469191551208
EEF1A1,1,434,214.64710836000006,34.82404177403948,0.34712274241440594,0.7970698475837708
RPS8,1,405,199.91693565999975,31.755498624476953,0.39232367681212565,0.8334236741065979
RPS23,1,422,205.67417265,31.395004783952604,0.3639945514516329,0.8492977619171143
RPL37A,1,380,191.53325844000008,31.126377531612583,0.4375225663102347,0.7452582716941833
RPS2,1,417,205.71875437999992,31.09458503307242,0.37180640103301976,0.8023427128791809
RPLP1,1,431,208.73519155000002,31.024156246402892,0.34833000593535857,0.7813448905944824
RPL27A,1,409,201.02533066000007,30.7396221119042,0.38494175176182943,0.7708771824836731
RPS27,1,407,198.72241065000014,30.593716980970385,0.3826630033526585,0.8584755659103394
RPL10,1,419,204.45985727999988,30.163589848695032,0.3612839867079284,0.8577569723129272
RPL26,1,380,189.77549707999987,29.76150676660436,0.4383418969587557,0.7653168439865112
RPS14,1,408,199.5518889500001,29.750846520836973,0.3877968877968878,0.8320450186729431
RPS12,1,404,196.50113661999993,29.65069332522523,0.38990983465592216,0.8430501818656921
RPL32,1,394,193.82719958,29.292435589499043,0.4115937536327353,0.8348597288131714
RPL31,1,382,189.49139150000013,29.29240575348239,0.42864602657652084,0.7573907971382141
RPL13,1,376,186.40767158000008,28.232550279370958,0.44243971631205675,0.7728717923164368
RPL37,1,383,187.28270944000013,27.753393742046157,0.43042664005577347,0.8488441109657288
RPS6,1,382,188.24372591999992,27.5900463549091,0.43403278778634347,0.8052695989608765
RPS15A,1,397,192.3882960299999,27.36644645700679,0.38586113019362395,0.8291838765144348
RPL34,1,394,190.45790963,27.22622352450493,0.39848361555650275,0.8520468473434448
RPLP0,1,406,196.60001713000014,26.96370536796953,0.3876299945265463,0.8518762588500977
RPL35A,1,386,188.2756988399999,26.7836235731425,0.4215597873628962,0.8829981088638306
AC004086.1,1,379,187.14335167999997,26.609355543295127,0.4390417556644469,0.7604829668998718
RPL11,1,377,185.51266940000002,26.57940510432813,0.44493199390484794,0.821756899356842
RPS19,1,385,187.01705986999988,26.48837225870535,0.4219561688311688,0.8713340759277344
RPL29,1,389,190.29060131000003,25.846386414476807,0.42160708133464075,0.7732752561569214
RPS24,1,363,178.44656212999993,25.45792706234986,0.4677259790268329,0.8517114520072937
RPS3A,1,360,177.96123139000005,25.387603720828054,0.4768647477561127,0.7575164437294006
RPL17-C18orf32,1,359,177.41734879000015,25.341575344530682,0.4799333966169216,0.7726567387580872
RPS27A,1,370,180.41834625000004,24.9100088496059,0.4551087673038893,0.8598750233650208
RPL7,1,383,185.29220051000004,24.78516889624278,0.42631197626891587,0.8736204504966736
RPL21,1,360,177.23829439000005,24.605489550264092,0.4719436706901888,0.7412067651748657
RPL35,1,377,184.30318590999988,24.336840037247313,0.4339268581748406,0.6823064088821411
RPS16,1,365,178.12451163999998,23.83403436888533,0.46602438657233175,0.8143454790115356
RPS15,1,375,181.37700654999995,23.54404041887323,0.44211051693404635,0.866273820400238
AC135178.2,1,347,171.8226884099999,23.497534201681326,0.5023237993703253,0.7884726524353027
RPS28,1,378,182.3299321600001,23.484288200097843,0.42438914852707954,0.7798890471458435
RPS13,1,351,172.71331950000015,23.290767570153847,0.48879120879120874,0.8551802039146423
RPL10A,1,360,175.20671342999995,23.160545225867846,0.4775301764159703,0.840336799621582
RPL12,1,356,174.08942259000003,23.014934536514613,0.4767051748694413,0.7441185712814331
RPL23A,1,360,175.73759948000003,22.940308459907506,0.47675642216032194,0.8068251609802246
RPS7,1,368,177.9007148099999,22.66760198042816,0.4536488567705248,0.8737485408782959
RPL39,1,370,177.22697142999996,22.660339417488682,0.44297956493078444,0.7773039937019348
RPL28,1,374,179.19888389999997,22.529946557575474,0.44422302189215923,0.8066627383232117
