name,module_label,degree,weighted_degree,rescaled_weighted_degree,clustering_coeff,margin_score
Tle4,10,4,1.62530018,6.21723464e-06,1.0,0.7021691203117371
Senp7,10,2,0.81579581,4.570355e-06,1.0,0.14133009314537048
Cdc42bpa,10,2,0.81487211,4.4066646e-06,1.0,0.7532652020454407
Pcnx,10,1,0.40789628,2.27936e-06,0.0,1.0
Gm9801,10,1,0.4039173,2.7829722e-07,0.0,1.0
Trak1,10,1,0.40327567,1.6272105e-07,0.0,1.0
Vps13d,10,2,0.80465877,1.59782978e-07,1.0,0.8875839710235596
Ankrd44,10,1,0.40176478,2.544566e-08,0.0,1.0
Shoc2,10,1,0.40146115,1.44420556e-08,0.0,1.0
Gm37240,10,1,0.40122736,8.55954e-09,0.0,1.0
Lgals2,11,87,49.05877289000001,5.911941792611581,0.3116813686180166,0.9783350229263306
Lgals4,11,84,48.243956980000014,5.76967407542593,0.3373493975903614,0.9488261938095093
Tff3,11,76,42.272995990000005,4.156522989629408,0.3926315789473684,0.9860983490943909
Cdx2,11,72,39.35862375,3.446486186741951,0.43974960876369323,0.986547589302063
Cps1,11,78,42.08110626000001,3.372950197945293,0.3762903762903763,0.9854434132575989
Isx,11,70,37.80568986,2.894689822742149,0.4596273291925466,0.9951266050338745
Mgam,11,62,33.22986759,2.510357658298003,0.5214172395557906,0.9997302889823914
Muc13,11,64,34.75488441,2.3267722010157,0.5133928571428571,0.9862244129180908
Spink4,11,60,31.881941719999997,2.255715874472035,0.5485875706214689,0.9691470265388489
Cldn7,11,74,38.89614678999999,2.0917024833001223,0.41206960385042574,0.7222713232040405
Cdx1,11,52,27.820980309999996,1.9321702851595874,0.6417797888386124,1.0
Hnf4g,11,60,31.99838756,1.9199470736552275,0.5480225988700566,0.9998328685760498
Vil1,11,64,33.73586908,1.8558641668986235,0.5262896825396826,0.9920167922973633
Cdh17,11,59,31.01706687,1.5508890073530144,0.582115721800117,0.9988978505134583
Agr2,11,48,25.382726639999994,1.475672102032,0.6897163120567376,1.0
Lypd8,11,45,23.34483895,1.40889680721374,0.6484848484848486,0.9999987483024597
Eps8l3,11,55,28.70690949999999,1.2946438815631949,0.6356902356902357,0.999998927116394
