source,target,PCC,Rescaled_PCC
SELENOW,RPS4Y1,0.4061033,1.0525479e-06
SELENOW,FHL1,0.46173662,0.001089368
SELENOW,TCEAL7,0.40254197,7.6041715e-08
SELENOW,CLCN5,0.44530892,0.00043062304
SELENOW,GNAS,0.46065626,0.0010331726
SELENOW,ZFAS1,0.4167936,2.1926951e-05
SELENOW,TNNC2,0.66508466,0.08623826
APOC4-APOC2,ACSL4,0.77020043,0.23488592
APOC4-APOC2,MAOB,0.4014715,1.4750878e-08
APOC4-APOC2,SERPIND1,0.652494,0.07452456
APOC4-APOC2,FTCD,0.59817684,0.036033362
APOC4-APOC2,SLC17A9,0.41674125,2.1722488e-05
APOC4-APOC2,RBM38,0.53376824,0.011081669
APOC4-APOC2,ACSS2,0.46262118,0.0011368673
APOC4-APOC2,FTLP3,0.42670786,8.819894e-05
APOC4-APOC2,A1BG,0.6410602,0.06485188
APOC4-APOC2,ATF5,0.5706919,0.023024209
APOC4-APOC2,FOXA3,0.47624585,0.002052082
APOC4-APOC2,APOC2,0.65529186,0.07702948
APOC4-APOC2,AC011481.3,0.67763174,0.09907258
APOC1,ACSL4,0.75982374,0.21568282
APOC1,SERPIND1,0.6339853,0.059307788
APOC1,FTCD,0.5880234,0.030773861
APOC1,RBM38,0.52085304,0.008171822
APOC1,ACSS2,0.4563472,0.00082825305
APOC1,FTLP3,0.41818962,2.7862257e-05
APOC1,A1BG,0.62066406,0.049744032
APOC1,ATF5,0.54542136,0.014237404
APOC1,SULT2A1,0.4780858,0.002204256
APOC1,FOXA3,0.46092987,0.0010472172
APOC1,APOC2,0.59313613,0.033353142
APOC1,AC011481.3,0.7433387,0.1873762
APOC1,APOC4-APOC2,0.8806387,0.51404655
SNRPD2,RPS4Y1,0.47923216,0.00230277
SNRPD2,BEX3,0.4674886,0.0014231054
SNRPD2,MT-CO2,0.41329297,1.087457e-05
SNRPD2,NDUFB11,0.40574533,8.779893e-07
SNRPD2,GNAS,0.48609546,0.0029545194
SNRPD2,ZFAS1,0.4636898,0.0011960678
SNRPD2,ATP5F1E,0.4781339,0.0022083318
RAB4B-EGLN2,EGLN2,0.50585437,0.0054912665
APOE,ACSL4,0.6239282,0.05198433
APOE,SERPIND1,0.56872165,0.0222361
APOE,FTCD,0.48969963,0.0033413202
APOE,MRAP,0.42711517,9.229604e-05
APOE,RBM38,0.42821762,0.00010401765
APOE,A1BG,0.5097996,0.006128418
APOE,ATF5,0.45181683,0.0006441077
APOE,SULT2A1,0.5696961,0.022623615
APOE,APOC2,0.48504287,0.0028474743
APOE,AC011481.3,0.6344034,0.05962631
APOE,APOC4-APOC2,0.7210109,0.15314595
APOE,APOC1,0.80032665,0.29702273
DLL3,DCX,0.44206017,0.0003444762
DLL3,PCSK1N,0.43322876,0.00016985895
DLL3,NNAT,0.45702684,0.0008585863
TTC9B,TTTY14,0.45358363,0.0007122663
TTC9B,PDZD4,0.4211756,4.3959524e-05
TTC9B,IDS,0.47046626,0.0016199056
TTC9B,CDR1,0.40394303,2.8381484e-07
TTC9B,RAB33A,0.40996063,4.5751517e-06
TTC9B,DCX,0.6321866,0.057950545
TTC9B,BEX5,0.5134689,0.0067635844
TTC9B,TCEAL2,0.51894844,0.0077915224
TTC9B,PCSK1N,0.7036028,0.12955777
TTC9B,LINC00632,0.44151956,0.00033136312
TTC9B,MIAT,0.4022509,5.2796267e-08
TTC9B,SEPT5,0.46209678,0.0011085451
TTC9B,STMN3,0.4631577,0.0011663401
TTC9B,SLC12A5,0.43892276,0.00027299643
TTC9B,VSTM2L,0.46894482,0.0015172285
TTC9B,NNAT,0.6200462,0.049327355
TTC9B,SYT5,0.43012372,0.00012655274
TTC9B,CALM3,0.41009453,4.7621556e-06
CLIP3,DCX,0.426618,8.7311746e-05
CLIP3,NNAT,0.4433583,0.000377366
PRODH2,ACSL4,0.50700635,0.005672503
PRODH2,SERPIND1,0.42793253,0.000100896665
PRODH2,FTCD,0.403996,2.9540487e-07
PRODH2,A1BG,0.4305006,0.00013136237
PRODH2,AC011481.3,0.44266295,0.00035949994
PRODH2,APOC4-APOC2,0.58933866,0.03142419
PRODH2,APOC1,0.57602096,0.025248718
PRODH2,APOE,0.4773269,0.0021406114
ARHGAP33,NNAT,0.40040216,3.011055e-10
COX7A1,RPS4Y1,0.4106194,5.544296e-06
COX7A1,ITM2A,0.46984896,0.0015777055
COX7A1,GNAS,0.41376424,1.2072637e-05
COX7A1,LGALS1,0.51033545,0.0062185815
COX7A1,TNNC2,0.61960804,0.049033273
COX7A1,MYADM,0.4065319,1.2902198e-06
COX7A1,SELENOW,0.48756912,0.0031088458
FXYD7,PCSK1N,0.48731455,0.0030818107
FXYD7,TTC9B,0.4346285,0.0001922412
HPN,ACSL4,0.4780118,0.0021979958
HPN,AC011481.3,0.4110034,6.167761e-06
HPN,APOC4-APOC2,0.54964024,0.01551284
HPN,APOC1,0.53713757,0.011940307
HPN,APOE,0.44153595,0.00033175576
S100B,PLP1,0.4105743,5.4739235e-06
CEBPA,ACSL4,0.45517868,0.0007777857
CEBPA,AC011481.3,0.4204009,3.9309096e-05
CEBPA,APOC4-APOC2,0.5273933,0.009571625
CEBPA,APOC1,0.53738487,0.012005019
CEBPA,APOE,0.47148877,0.0016914519
MXRA5,COL6A2,0.43541223,0.00020559176
MXRA5,LGALS1,0.4608757,0.001044426
ZNF91,DCX,0.41421324,1.3293059e-05
RPL28,RPS4Y1,0.5981659,0.036027413
RPL28,MT-ND1,0.5079405,0.00582236
RPL28,MT-ND2,0.41124782,6.587954e-06
RPL28,RTL8C,0.45126683,0.0006238143
RPL28,FHL1,0.42927608,0.00011616751
RPL28,MT-CO2,0.5280497,0.00972035
RPL28,MT-CO1,0.5145779,0.0069638435
RPL28,MT-CYB,0.41526398,1.646452e-05
RPL28,ITM2A,0.43721274,0.00023857273
RPL28,RBM3,0.4807293,0.0024357901
RPL28,PSMA7,0.4241024,6.4822605e-05
RPL28,GNAS,0.60964787,0.042659674
RPL28,ZFAS1,0.57276106,0.023871722
RPL28,LGALS1,0.5801466,0.027066024
RPL28,ATP5F1E,0.5917931,0.032662183
RPL28,ROMO1,0.41268766,9.455623e-06
RPL28,TNNC2,0.46031317,0.00101574
RPL28,MT-ND4,0.41489366,1.5295009e-05
RPL28,SELENOW,0.48934367,0.0033016996
RPL28,SNRPD2,0.5926682,0.033111293
RPL28,COX7A1,0.47717655,0.0021281496
SMPX,TNNC2,0.58185977,0.027845569
SMPX,SELENOW,0.4876344,0.003115802
SMPX,COX7A1,0.42331824,5.869932e-05
AC003112.1,DCX,0.44118348,0.0003233814
AC003112.1,PCSK1N,0.50621635,0.005547792
AC003112.1,NNAT,0.45860353,0.00093178864
AC003112.1,TTC9B,0.43462798,0.0001922328
RPL36A,RPS4Y1,0.57808405,0.02614696
RPL36A,MT-ND1,0.5094906,0.006076825
RPL36A,RTL8C,0.43297026,0.0001659254
RPL36A,FHL1,0.44036883,0.00030456818
RPL36A,NDUFA1,0.40961865,4.119905e-06
RPL36A,MT-CO2,0.48695558,0.0030439568
RPL36A,MT-CO1,0.49802753,0.0043610428
RPL36A,RBM3,0.4394103,0.0002833839
RPL36A,NDUFB11,0.41124058,6.575237e-06
RPL36A,PSMA7,0.4385406,0.000265034
RPL36A,GNAS,0.60390455,0.039248846
RPL36A,ZFAS1,0.6077046,0.041484356
RPL36A,LGALS1,0.45268914,0.00067718833
RPL36A,ATP5F1E,0.5988577,0.036406036
RPL36A,TNNC2,0.50479025,0.0053273197
RPL36A,SELENOW,0.5258254,0.009222547
RPL36A,SNRPD2,0.5840528,0.028865127
RPL36A,COX7A1,0.45082402,0.0006077895
RPL36A,PDCD5,0.4187753,3.0641204e-05
RPL36A,RPL28,0.7460751,0.19189213
KLF1,ACSL4,0.57564294,0.0250864
KLF1,SERPIND1,0.48526317,0.0028696605
KLF1,FTCD,0.4444266,0.00040595248
KLF1,RBM38,0.4267734,8.8849796e-05
KLF1,A1BG,0.48032972,0.0023997987
KLF1,ATF5,0.4260677,8.200769e-05
KLF1,APOC2,0.4605598,0.0010282508
KLF1,AC011481.3,0.4961166,0.004110943
KLF1,APOC4-APOC2,0.67464274,0.09590705
KLF1,APOC1,0.6480053,0.070620224
KLF1,APOE,0.5332806,0.010960922
KLF1,PRODH2,0.43798292,0.00025369442
KLF1,HPN,0.41397947,1.26478835e-05
PRDX2,ACSL4,0.5976314,0.03573666
PRDX2,SERPIND1,0.49819258,0.0043831076
PRDX2,FTCD,0.44337854,0.00037789467
PRDX2,RBM38,0.43109915,0.00013924875
PRDX2,A1BG,0.47427157,0.0018967664
PRDX2,ATF5,0.43543604,0.0002060068
PRDX2,APOC2,0.46256316,0.00113371
PRDX2,AC011481.3,0.5447064,0.01402844
PRDX2,APOC4-APOC2,0.678055,0.09952638
PRDX2,APOC1,0.69295496,0.11639886
PRDX2,APOE,0.59418875,0.033901453
PRDX2,PRODH2,0.4403234,0.00030354134
PRDX2,HPN,0.4110667,6.2748195e-06
PRDX2,CEBPA,0.40456653,4.4086178e-07
PRDX2,KLF1,0.5293784,0.010026089
SIGLEC11,SULT2A1,0.4197952,3.591075e-05
AC010422.8,BEX3,0.41977575,3.5805107e-05
CDKN2D,DCX,0.44807532,0.00051441387
CDKN2D,PCSK1N,0.53054553,0.01029988
CDKN2D,NNAT,0.42544395,7.626044e-05
CDKN2D,TTC9B,0.45833823,0.00091919105
FDX2,AC011511.1,0.58257395,0.028174916
AC010323.1,NDUFA7,0.60118735,0.037700586
CLEC4M,SULT2A1,0.43391186,0.00018055137
PRR36,TTTY14,0.4233706,5.9095633e-05
PRR36,DCX,0.55751014,0.01809138
PRR36,BEX5,0.4098289,4.3960263e-06
PRR36,TCEAL2,0.4627797,0.0011455228
PRR36,PCSK1N,0.5423321,0.013349188
PRR36,LINC00632,0.41906476,3.20804e-05
PRR36,MIAT,0.40309533,1.3729874e-07
PRR36,NNAT,0.55433786,0.017020157
PRR36,TTC9B,0.4808551,0.0024471947
TUBB4A,DCX,0.5060605,0.0055234055
TUBB4A,BEX5,0.43260026,0.00016040176
TUBB4A,TCEAL2,0.41473275,1.48046265e-05
TUBB4A,PCSK1N,0.5654671,0.020973999
TUBB4A,NNAT,0.47209457,0.0017348169
TUBB4A,TTC9B,0.49185517,0.0035880373
TUBB4A,PRR36,0.40491658,5.502185e-07
CAPS,CLIC6,0.4226042,5.34704e-05
DUS3L,AC011499.1,0.41405565,1.2855769e-05
UBL5,NDUFA1,0.42853883,0.00010761044
UBL5,BEX3,0.5039484,0.005199954
UBL5,NDUFB11,0.43783364,0.000250715
UBL5,GNAS,0.4007692,2.1069806e-09
UBL5,ATP5F1E,0.42139333,4.532954e-05
UBL5,SNRPD2,0.4421568,0.00034685555
UBL5,RPL36A,0.42332214,5.8728794e-05
NDUFA11,GNAS,0.4107865,5.810163e-06
NDUFA11,RPL28,0.41688052,2.226912e-05
NDUFA11,RPL36A,0.41909465,3.223154e-05
CELF5,TTTY14,0.49152297,0.003549249
CELF5,PDZD4,0.43566212,0.00020997493
CELF5,IDS,0.49390867,0.0038340979
CELF5,CDR1,0.41098818,6.1421865e-06
CELF5,RAB33A,0.4205965,4.045077e-05
CELF5,DCX,0.6980229,0.12254486
CELF5,BEX5,0.53032273,0.010247233
CELF5,TCEAL2,0.53503454,0.011399366
CELF5,PCSK1N,0.6732334,0.09443816
CELF5,LINC00632,0.50384384,0.0051842793
CELF5,MIAT,0.48834613,0.0031923365
CELF5,SEPT5,0.46493682,0.0012677078
CELF5,STMN3,0.4231082,5.712729e-05
CELF5,SLC12A5,0.46350712,0.0011858047
CELF5,VSTM2L,0.49166244,0.0035655
CELF5,NNAT,0.68752617,0.11004703
CELF5,SYT5,0.43838146,0.00026176436
CELF5,NOVA2,0.43573466,0.00021125887
CELF5,CALM3,0.41292223,9.989836e-06
CELF5,DLL3,0.40006635,1.3516741e-12
CELF5,TTC9B,0.59134024,0.032431357
CELF5,AC003112.1,0.4178435,2.6301785e-05
CELF5,CDKN2D,0.42419738,6.559198e-05
CELF5,PRR36,0.51091105,0.006316414
CELF5,TUBB4A,0.474142,0.0018868557
RPS16,RPS4Y1,0.6049126,0.03983382
RPS16,MT-ND1,0.50123316,0.004803021
RPS16,MT-ND2,0.4009385,3.826977e-09
RPS16,RTL8C,0.45140997,0.0006290541
RPS16,FHL1,0.44897515,0.0005438427
RPS16,TCEAL7,0.4018704,3.0293208e-08
RPS16,MT-CO2,0.49579415,0.004069706
RPS16,MT-CO1,0.5022342,0.004946921
RPS16,ITM2A,0.45110703,0.00061799906
RPS16,RBM3,0.46924123,0.0015368816
RPS16,PSMA7,0.41738057,2.4307366e-05
RPS16,GNAS,0.6081526,0.041753404
RPS16,ZFAS1,0.58290946,0.028330531
RPS16,LGALS1,0.5634748,0.020225456
RPS16,ATP5F1E,0.5845613,0.02910503
RPS16,ROMO1,0.40548435,7.6369497e-07
RPS16,TNNC2,0.54107994,0.012999958
RPS16,SELENOW,0.53552115,0.011523048
RPS16,SNRPD2,0.5765727,0.025486894
RPS16,COX7A1,0.5106382,0.0062699085
RPS16,RPL28,0.7826746,0.2594389
RPS16,RPL36A,0.7608228,0.21748433
RPS16,NDUFA11,0.41374254,1.2015639e-05
APC2,TTTY14,0.45022908,0.00058669405
APC2,PDZD4,0.40707752,1.6413024e-06
APC2,IDS,0.4494747,0.00056065456
APC2,DCX,0.6391593,0.0633298
APC2,BEX5,0.4665609,0.0013652231
APC2,TCEAL2,0.46550924,0.0013015285
APC2,PCSK1N,0.606919,0.041015428
APC2,LINC00632,0.47156116,0.0016965952
APC2,MIAT,0.51828945,0.00766274
APC2,SEPT5,0.41389224,1.2412592e-05
APC2,STMN3,0.40330395,1.6697241e-07
APC2,VSTM2L,0.5277272,0.009647087
APC2,NNAT,0.64164597,0.06532581
APC2,SYT5,0.40322965,1.5595948e-07
APC2,NOVA2,0.41544726,1.7064773e-05
APC2,TTC9B,0.51644254,0.0073093893
APC2,PRR36,0.47609136,0.002039633
APC2,TUBB4A,0.4076588,2.0798157e-06
APC2,CELF5,0.56294966,0.02003118
GPX4,BEX3,0.43070912,0.00013407512
UQCR11,MT-ND1,0.41498095,1.5565516e-05
UQCR11,MT-ND2,0.40357846,2.121449e-07
UQCR11,NDUFA1,0.44808978,0.0005148781
UQCR11,BEX3,0.4693594,0.0015447637
UQCR11,MT-CO2,0.42354804,6.0451952e-05
UQCR11,MT-CO1,0.4165296,2.090896e-05
UQCR11,NDUFB11,0.4460542,0.00045222385
UQCR11,GNAS,0.46009174,0.0010045937
UQCR11,ATP5F1E,0.47564185,0.0020036986
UQCR11,ROMO1,0.40410602,3.2048504e-07
UQCR11,SNRPD2,0.4684669,0.0014858954
UQCR11,RPL28,0.4668606,0.001383747
UQCR11,RPL36A,0.48274463,0.0026228032
UQCR11,UBL5,0.4865922,0.0030059551
UQCR11,RPS16,0.4597434,0.000987225
CYB5A,APOC1,0.4506997,0.00060333963
CYB5A,APOE,0.43382668,0.00017919432
CYB5A,PRDX2,0.41451037,1.4144288e-05
SEC11C,PCSK1N,0.4124807,9.000437e-06
SEC11C,NNAT,0.40802333,2.391161e-06
EEF2,RPS4Y1,0.47152287,0.0016938731
EEF2,GNAS,0.48507363,0.002850565
EEF2,ZFAS1,0.43246442,0.00015840503
EEF2,LGALS1,0.4242692,6.617778e-05
EEF2,ATP5F1E,0.40536308,7.141482e-07
EEF2,TNNC2,0.48465934,0.002809123
EEF2,SELENOW,0.45353797,0.0007104472
EEF2,COX7A1,0.41156083,7.1534078e-06
EEF2,RPL28,0.5806586,0.027297454
EEF2,RPL36A,0.56832814,0.022080876
EEF2,RPS16,0.5837737,0.028733997
FECH,ACSL4,0.49873042,0.0044555273
FECH,SERPIND1,0.42998925,0.00012486555
FECH,RBM38,0.4109293,6.0439615e-06
FECH,A1BG,0.41190764,7.816691e-06
FECH,APOC2,0.40600103,1.0005127e-06
FECH,AC011481.3,0.44316673,0.0003723862
FECH,APOC4-APOC2,0.5874569,0.030496523
FECH,APOC1,0.5747982,0.024726193
FECH,APOE,0.47789744,0.0021883443
FECH,KLF1,0.4740986,0.001883545
FECH,PRDX2,0.47065994,0.0016332996
DTD1,DCX,0.46889025,0.0015136288
DTD1,PCSK1N,0.45091325,0.00061099627
DTD1,NNAT,0.4880835,0.0031639526
DTD1,CELF5,0.4196484,3.511785e-05
SYT4,DCX,0.5149507,0.007032033
SYT4,BEX5,0.41721383,2.3614462e-05
SYT4,TCEAL2,0.43517038,0.00020140823
SYT4,PCSK1N,0.56412256,0.02046685
SYT4,NNAT,0.513639,0.006794039
SYT4,TTC9B,0.515957,0.007218334
SYT4,CELF5,0.48866814,0.0032273715
SYT4,APC2,0.41998622,3.696049e-05
CELF4,TTTY14,0.43123174,0.00014103741
CELF4,IDS,0.4678614,0.0014468209
CELF4,DCX,0.6109557,0.043463036
CELF4,BEX5,0.5233234,0.008683259
CELF4,TCEAL2,0.46415585,0.0012225169
CELF4,PCSK1N,0.64660823,0.06943347
CELF4,LINC00632,0.42527887,7.478577e-05
CELF4,MIAT,0.401691,2.2385384e-08
CELF4,SEPT5,0.41989613,3.6462912e-05
CELF4,SLC12A5,0.44962066,0.0005656317
CELF4,VSTM2L,0.43087277,0.00013622995
CELF4,NNAT,0.637959,0.062381033
CELF4,TTC9B,0.5400107,0.01270661
CELF4,CDKN2D,0.40043482,3.8059442e-10
CELF4,PRR36,0.41557375,1.7487388e-05
CELF4,TUBB4A,0.439565,0.00028673428
