source,target,PCC,Rescaled_PCC
Map1b,Tuba1a,0.86953115,0.24946831
Rps18,Rplp0,0.8056688,0.090015694
Rps18,Rpl31,0.67135036,0.00029739144
Rps18,Rpl10a,0.67034954,0.00026099937
Rps18,Psma6,0.6482118,1.1350453e-09
Vkorc1,Gm21974,0.7618032,0.03388751
Arhgap36,Pgam2,0.77414554,0.04613365
L1cam,Gap43,0.67948747,0.0007254887
L1cam,Tuba1a,0.66288716,7.794273e-05
Srpk3,Pgam2,0.721084,0.008995671
Srpk3,Arhgap36,0.66873854,0.00020886611
Rabep2,Pgam2,0.7202701,0.008699088
Rabep2,Arhgap36,0.69500923,0.0024024271
Rabep2,Srpk3,0.6627903,7.644682e-05
Ftl1,Hba-a1,0.6634748,8.74387e-05
Gpx1,Rhag,0.66089994,5.095387e-05
Gpx1,Ermap,0.7257584,0.010830333
Gpx1,Cpox,0.76724476,0.0389774
Gpx1,Fgb,0.70066196,0.0033738862
Gpx1,Hba-a1,0.68041706,0.00079132465
Gpx1,Snca,0.6654631,0.00012523182
Gpx1,Apex2,0.7742131,0.046207696
Gpx1,Cdc25b,0.67035234,0.00026109678
Bzw2,Tuba1a,0.67500454,0.00045876554
Map6,Gap43,0.7471866,0.022449013
Map6,Bex2,0.69587654,0.002537413
Map6,Tuba1a,0.7209762,0.008955998
Map6,Map1b,0.6930696,0.00211805
Kif5a,Gap43,0.7071247,0.0047700945
Kif5a,Tuba1a,0.67319614,0.00037309353
Kif5a,Map1b,0.66485614,0.00011273002
Mylpf,Pgam2,0.8235897,0.12429312
Mylpf,Mirg,0.695227,0.0024358623
Mylpf,Arhgap36,0.7587427,0.031229889
Mylpf,Srpk3,0.7683882,0.04010797
Mylpf,Rabep2,0.7474177,0.022606034
Dlk1,Mylpf,0.6557663,1.1383615e-05
Ube2c,Pgam2,0.8398593,0.16210671
Ube2c,Mirg,0.6597386,3.852994e-05
Ube2c,Tmod1,0.6587882,3.001216e-05
Ube2c,Arhgap36,0.7912217,0.06748962
Ube2c,Srpk3,0.7548216,0.028033
Ube2c,Rabep2,0.7388389,0.017252078
Ube2c,Mylpf,0.9119069,0.42161524
Gabrg2,Bex2,0.648725,1.5633015e-08
Gabrg2,Tuba1a,0.66869324,0.00020751057
Nme1,Bex2,0.68134505,0.0008609037
Nme1,Tuba1a,0.7162126,0.0073174136
Snap25,Gap43,0.74961543,0.024136174
Snap25,Bex2,0.7266634,0.011212145
Snap25,Serp2,0.6667172,0.00015392213
Snap25,Tuba1a,0.7230171,0.009726938
Snap25,Map1b,0.7061938,0.004548884
Tchh,Krt73,0.6772054,0.0005795709
AC103674.4,Krt73,0.73449975,0.014899854
2900011O08Rik,Gap43,0.7299901,0.012692604
2900011O08Rik,Bex2,0.7615433,0.033656146
2900011O08Rik,Serp2,0.677733,0.0006113807
2900011O08Rik,Tuba1a,0.79486966,0.07277327
2900011O08Rik,Map1b,0.749291,0.02390608
2900011O08Rik,Snap25,0.6576209,2.139651e-05
Rps15,Rpl31,0.77512395,0.047214124
Rps15,Rpl10a,0.7169228,0.0075478433
Rps15,Rps18,0.65591514,1.2037357e-05
Dynlrb1,Sbk1,0.6732733,0.0003765118
Dynlrb1,Ubb,0.7105629,0.0056491396
Dynlrb1,Pafah1b3,0.6818191,0.00089796877
Dynlrb1,Bex2,0.70048046,0.0033392245
Dynlrb1,Tuba1a,0.77614987,0.04836503
Dynlrb1,Map1b,0.6810867,0.0008411413
Nfe2,Ermap,0.6802308,0.00077782676
Nfe2,Cpox,0.7182088,0.007977273
Nfe2,Gpx1,0.6895007,0.0016551488
Prr9,Tchh,0.67074287,0.00027492474
Gm10073,Rpl31,0.69147277,0.0019015258
Gm10073,Rps15,0.6831297,0.0010059527
Kif3a,Tuba1a,0.6586844,2.9165998e-05
Calm1,Gap43,0.7322248,0.01375691
Calm1,Ubb,0.70915073,0.0052760835
Calm1,Cox6b1,0.66792935,0.00018552672
Calm1,Pafah1b3,0.6564641,1.4664514e-05
Calm1,Bex2,0.73582304,0.015592922
Calm1,Tuba1a,0.78213257,0.055450987
Calm1,Map1b,0.73238415,0.013834981
Calm1,Nme1,0.6641328,9.8952514e-05
Calm1,Dynlrb1,0.7345169,0.01490871
Nsg2,Sbk1,0.7675271,0.039254554
Nsg2,Gap43,0.70486814,0.00424583
Nsg2,Ubb,0.6637638,9.237944e-05
Nsg2,Phactr3,0.6662267,0.0001422304
Nsg2,Pafah1b3,0.73871744,0.01718308
Nsg2,Bex2,0.8121592,0.10158415
Nsg2,Serp2,0.6841413,0.0010949718
Nsg2,Tuba1a,0.88677925,0.31234506
Nsg2,Map1b,0.7702065,0.041950468
Nsg2,Snap25,0.6571185,1.826446e-05
Nsg2,2900011O08Rik,0.74891996,0.023644736
Nsg2,Dynlrb1,0.6996777,0.0031887623
Hnrnpu,Hnrnpa2b1,0.7018089,0.0035984933
Rpl36,Rpl31,0.8222586,0.121490285
Rpl36,Rpl10a,0.73054785,0.012952887
Rpl36,Rps18,0.6932102,0.0021378668
Rpl36,Nme2,0.6520944,1.757762e-06
Rpl36,Rps15,0.76127994,0.03342284
Rpl36,Gm10073,0.69191456,0.0019598787
Apc,Sbk1,0.65104985,7.541376e-07
Apc,Gap43,0.6714997,0.00030309684
Apc,Bex2,0.692502,0.0020393045
Apc,Tuba1a,0.7552498,0.028370973
Apc,Map1b,0.7414969,0.018808503
Apc,2900011O08Rik,0.66700673,0.00016111613
Apc,Calm1,0.67164594,0.0003087519
Apc,Nsg2,0.7006534,0.0033722413
Zim1,Dlk1,0.68117815,0.00084810104
Epb42,Cpox,0.69476205,0.0023648532
Epb42,Gpx1,0.6766674,0.0005482922
Dbn1,Tuba1a,0.6649298,0.00011420095
Mapk10,Gap43,0.6560285,1.25517745e-05
Mapk10,Bex2,0.68068945,0.0008113439
Mapk10,Tuba1a,0.73086447,0.013102223
Mapk10,Map1b,0.6652227,0.00012017551
Mapk10,Nsg2,0.6787754,0.00067760726
Nrxn2,Gap43,0.6642977,0.00010198885
Nrxn2,Bex2,0.67545277,0.0004818557
Nrxn2,Tuba1a,0.7037524,0.00400145
Nrxn2,Map1b,0.6600486,4.1621828e-05
Nrxn2,Nsg2,0.6519003,1.5277225e-06
Kif5c,Sbk1,0.68319696,0.001011714
Kif5c,Gap43,0.75717515,0.029924221
Kif5c,Pafah1b3,0.6589706,3.1537867e-05
Kif5c,Bex2,0.78341883,0.05705969
Kif5c,Serp2,0.6879374,0.0014757072
Kif5c,Tuba1a,0.8227429,0.1225051
Kif5c,Map1b,0.7707732,0.042536
Kif5c,Map6,0.6566764,1.5775033e-05
Kif5c,Snap25,0.6738638,0.00040335543
Kif5c,2900011O08Rik,0.71050763,0.0056342217
Kif5c,Calm1,0.6512936,9.395709e-07
Kif5c,Nsg2,0.76133883,0.03347492
Kif5c,Apc,0.6747501,0.00044599196
Nr5a1,Mrap,0.7477724,0.022848485
Tpt1,Rpl31,0.75700396,0.029783878
Tpt1,Rpl10a,0.6906141,0.0017914474
Tpt1,Rps18,0.6938735,0.0022330247
Tpt1,Rps15,0.7139358,0.0066104396
Tpt1,Rpl36,0.73257816,0.013930453
Tmtc2,Gm19951,0.94134194,0.5789079
Tmsb10,Reep1,0.6825971,0.0009610827
Tmsb10,Dynll2,0.7032871,0.0039023773
Tmsb10,Fam57b,0.6586611,2.8978762e-05
Tmsb10,Sbk1,0.7609946,0.033171263
Tmsb10,Gap43,0.8034459,0.086265504
Tmsb10,Ubb,0.7161715,0.0073042354
Tmsb10,Phactr3,0.6693968,0.00022923571
Tmsb10,Cox6b1,0.68909967,0.0016078055
Tmsb10,Pafah1b3,0.7771524,0.04950765
Tmsb10,Bex2,0.82062775,0.11811409
Tmsb10,Eef1e1,0.65507865,8.669033e-06
Tmsb10,Grcc10,0.68949884,0.0016549287
Tmsb10,Apbb1,0.64854884,8.00329e-09
Tmsb10,Serp2,0.7076253,0.004891968
Tmsb10,Tuba1a,0.92566115,0.4909886
Tmsb10,Map1b,0.8374845,0.15616597
Tmsb10,Bzw2,0.6750409,0.0004606105
Tmsb10,Map6,0.67886204,0.000683315
Tmsb10,Nme1,0.71299934,0.0063334126
Tmsb10,Snap25,0.687645,0.0014436592
Tmsb10,2900011O08Rik,0.73900867,0.017348815
Tmsb10,Dynlrb1,0.7814175,0.05456987
Tmsb10,Kif3a,0.65047497,4.167993e-07
Tmsb10,Calm1,0.7932304,0.07036618
Tmsb10,Nsg2,0.80806935,0.09418602
Tmsb10,Apc,0.7439075,0.020298585
Tmsb10,Dbn1,0.6646265,0.00010822584
Tmsb10,Mapk10,0.6825054,0.00095349725
Tmsb10,Nrxn2,0.6579227,2.343969e-05
Tmsb10,Kif5c,0.7703296,0.04207719
Mrln,Pgam2,0.66470927,0.0001098355
Mrln,Mylpf,0.7423922,0.01935307
Mrln,Ube2c,0.705108,0.0042996313
Rgs7,Gap43,0.66719586,0.00016593387
Serpina1d,Cpox,0.6538234,4.894061e-06
Serpina1d,Fgb,0.6599168,4.0287978e-05
Akr1cl,Mrap,0.8098937,0.097440116
Akr1cl,Nr5a1,0.7706426,0.042400572
Hnrnpa3,Rplp0,0.6499241,2.0595718e-07
Hnrnpa3,Hnrnpa2b1,0.76674724,0.038492184
Hnrnpa3,Ncl,0.6605634,4.7114296e-05
Hnrnpa3,Hnrnpu,0.7073544,0.0048257634
Csrp3,Pgam2,0.71372,0.0065459074
Csrp3,Mylpf,0.7920495,0.06866543
Csrp3,Ube2c,0.7514355,0.025454434
Itih3,Fgb,0.67129964,0.0002954703
Elavl3,Sbk1,0.7725246,0.044380106
Elavl3,Gap43,0.76357895,0.035496462
Elavl3,Ubb,0.6579788,2.3833216e-05
Elavl3,Phactr3,0.67806464,0.0006319588
Elavl3,Pafah1b3,0.7273838,0.011522389
Elavl3,Bex2,0.81576407,0.10841784
Elavl3,Serp2,0.674583,0.0004377353
Elavl3,Tuba1a,0.8937925,0.3406643
Elavl3,Map1b,0.82748413,0.13274044
Elavl3,Map6,0.6736837,0.00039503627
Elavl3,Snap25,0.6784233,0.00065472646
Elavl3,2900011O08Rik,0.7505639,0.02481732
Elavl3,Dynlrb1,0.69560426,0.0024945065
Elavl3,Calm1,0.6953476,0.0024545065
Elavl3,Nsg2,0.8377406,0.15679957
Elavl3,Apc,0.7251575,0.01058169
Elavl3,Mapk10,0.69735503,0.0027790149
Elavl3,Nrxn2,0.6614523,5.769866e-05
Elavl3,Kif5c,0.78199905,0.05528575
Elavl3,Tmsb10,0.8322726,0.14364085
Ndufa1,Tmsb10,0.6572838,1.92585e-05
Serf2,Rplp0,0.67938113,0.00071819924
Ptma,Rplp0,0.6722928,0.00033461655
Ptma,Hnrnpa2b1,0.7527344,0.026423994
Ptma,Hnrnpu,0.6727595,0.00035414496
Ptma,Hnrnpa3,0.74677616,0.02217191
Rpl15,Rplp0,0.73337287,0.0143260965
Rpl15,Rps18,0.7244223,0.0102826655
Rpl15,Ndufc2,0.6763779,0.00053193624
Gatm,Pgam2,0.6754807,0.00048332082
Gatm,Mylpf,0.7423529,0.019328963
Gatm,Ube2c,0.72687656,0.011303353
Defb10,Slc6a15,0.69133085,0.0018830296
Hsbp1,Sbk1,0.65478957,7.670755e-06
Hsbp1,Gap43,0.6647455,0.00011054507
Hsbp1,Ubb,0.69794947,0.0028803179
Hsbp1,Cox6b1,0.65220636,1.9003418e-06
Hsbp1,Pafah1b3,0.6877846,0.0014589027
Hsbp1,Bex2,0.7236113,0.009959424
Hsbp1,Grcc10,0.6600614,4.1753075e-05
Hsbp1,Tuba1a,0.7838681,0.05762879
Hsbp1,Map1b,0.6866062,0.0013335458
Hsbp1,Dynlrb1,0.721642,0.0092028575
Hsbp1,Calm1,0.7465123,0.021994976
Hsbp1,Nsg2,0.6930881,0.002120655
Hsbp1,Tmsb10,0.79362607,0.07094222
Hsbp1,Elavl3,0.68891996,0.0015868862
Rpl7a,Rplp0,0.68484944,0.0011603201
Rpl7a,Rps18,0.7113255,0.0058577317
Ren1,Mrap,0.78209955,0.055410083
Ren1,Nr5a1,0.70031714,0.0033082392
Ren1,Akr1cl,0.7849106,0.058964055
Cdk2ap1,Gm12184,0.7717746,0.043584026
Klc1,Gap43,0.75326645,0.026828123
Klc1,Bex2,0.7099748,0.005491723
Klc1,Tuba1a,0.7578345,0.030468892
Klc1,Map1b,0.7139575,0.006616953
Klc1,Calm1,0.6725148,0.00034381353
Klc1,Kif5c,0.6818145,0.000897605
Klc1,Tmsb10,0.75604546,0.029006174
Klc1,Elavl3,0.68305475,0.0009995532
Atp1b4,Mylpf,0.7131383,0.0063740155
Atp1b4,Ube2c,0.7167186,0.007481103
Ctnnd2,Bex2,0.65924144,3.389756e-05
Ctnnd2,Tuba1a,0.69606894,0.0025680282
Ctnnd2,Map1b,0.6800231,0.0007629558
Ctnnd2,Apc,0.65126854,9.192607e-07
Ctnnd2,Tmsb10,0.65442336,6.520195e-06
Ctnnd2,Elavl3,0.6756152,0.0004904102
Vamp2,Gap43,0.67552596,0.00048569834
Vamp2,Bex2,0.6622669,6.8693524e-05
Vamp2,Tuba1a,0.6840122,0.0010833293
Vamp2,Tmsb10,0.66693723,0.00015936946
Mypn,Pgam2,0.6639228,9.517458e-05
Mypn,Mylpf,0.6983263,0.002945793
Mypn,Ube2c,0.69080573,0.0018156351
Serpina6,Ermap,0.71859646,0.008109853
Serpina6,Cpox,0.7684212,0.040140882
Serpina6,Fgb,0.6995321,0.0031619635
Serpina6,Gpx1,0.6912188,0.0018685105
Klhl41,Pgam2,0.76878,0.040500317
Klhl41,Mirg,0.6700204,0.00024971465
Klhl41,Arhgap36,0.70541066,0.0043681706
Klhl41,Srpk3,0.72187775,0.009291332
Klhl41,Rabep2,0.69209754,0.0019843935
Klhl41,Mylpf,0.8638354,0.23072945
Klhl41,Ube2c,0.8279467,0.13376853
Klhl41,Mrln,0.6945958,0.002339805
Klhl41,Csrp3,0.6944025,0.0023109023
Klhl41,Gatm,0.6865608,0.0013288637
Klhl41,Mypn,0.6745793,0.00043755374
Hdac2,Sbk1,0.6554166,9.941642e-06
Hdac2,Ubb,0.680618,0.0008060593
Hdac2,Tuba1a,0.7153136,0.0070325467
Hdac2,Dynlrb1,0.68674743,0.0013481727
Hdac2,Calm1,0.68894213,0.0015894575
Hdac2,Nsg2,0.6572052,1.8781655e-05
Hdac2,Tmsb10,0.7132826,0.0064163697
Hdac2,Elavl3,0.6552251,9.206248e-06
Hdac2,Hsbp1,0.66719425,0.00016589246
Mybph,Pgam2,0.71397674,0.0066227354
Mybph,Srpk3,0.67973596,0.00074271497
Mybph,Rabep2,0.6498238,1.7756805e-07
Mybph,Mylpf,0.7972727,0.07640019
Mybph,Ube2c,0.74549943,0.021324541
Mybph,Gatm,0.6491315,4.881751e-08
Mybph,Klhl41,0.7450661,0.021041933
Nrxn1,Gap43,0.7878405,0.06282662
Nrxn1,Bex2,0.73374265,0.0145127205
Nrxn1,Tuba1a,0.75845224,0.03098515
Nrxn1,Map1b,0.7563229,0.029229894
Nrxn1,Map6,0.6885941,0.0015494181
Nrxn1,Kif5a,0.65953577,3.6592184e-05
Nrxn1,Snap25,0.6705063,0.00026649144
Nrxn1,2900011O08Rik,0.69636554,0.0026157019
Nrxn1,Calm1,0.6776034,0.0006034633
Nrxn1,Nsg2,0.6629345,7.868069e-05
Nrxn1,Apc,0.6885083,0.001539648
Nrxn1,Kif5c,0.7094824,0.0053621707
Nrxn1,Tmsb10,0.7152611,0.0070161386
Nrxn1,Elavl3,0.726849,0.011291541
Nrxn1,Dock3,0.673278,0.00037671835
Nrxn1,Tmem178b,0.69864064,0.0030011681
Nrxn1,Klc1,0.67019767,0.00025575093
Nrxn1,Ctnnd2,0.723657,0.009977463
Pak3,Gap43,0.7051924,0.004318671
Pak3,Bex2,0.7307044,0.013026597
Pak3,Tuba1a,0.74999446,0.024406852
Pak3,Map1b,0.6977945,0.0028536748
Pak3,2900011O08Rik,0.67566437,0.00049301994
Pak3,Nsg2,0.6885046,0.0015392281
Pak3,Kif5c,0.66246027,7.1493596e-05
Pak3,Tmsb10,0.6972193,0.0027562235
Pak3,Elavl3,0.6965177,0.0026403894
Slc25a4,Gap43,0.69045615,0.0017716726
Slc25a4,Cox6b1,0.6739164,0.00040580519
Slc25a4,Bex2,0.6607221,4.8899623e-05
Slc25a4,Tuba1a,0.71926796,0.008342962
Slc25a4,Map1b,0.67383474,0.0004020042
Slc25a4,Dynlrb1,0.6810186,0.00083598023
Slc25a4,Calm1,0.7392596,0.017492471
Slc25a4,Tmsb10,0.783218,0.056806516
Slc25a4,Hsbp1,0.70608234,0.0045228647
Slc25a4,Klc1,0.6656529,0.0001293224
Dlx6os1,Dlx2,0.7834348,0.057079863
Psip1,Sbk1,0.6647102,0.00010985413
Psip1,Ubb,0.6986868,0.0030093521
Psip1,Bex2,0.659527,3.6509973e-05
Psip1,Tuba1a,0.71502846,0.0069437562
Psip1,Dynlrb1,0.6913963,0.0018915443
Psip1,Calm1,0.71071,0.0056889826
Psip1,Nsg2,0.65722424,1.8896337e-05
Psip1,Tmsb10,0.703427,0.0039319904
Psip1,Elavl3,0.6562418,1.3558814e-05
Psip1,Hsbp1,0.6924164,0.0020276012
Psip1,Hdac2,0.6947619,0.0023648262
Cav3,Pgam2,0.6850803,0.001182171
Cav3,Mylpf,0.7836136,0.057305988
Cav3,Ube2c,0.75066394,0.024889883
Cav3,Csrp3,0.66838205,0.00019835644
Cav3,Klhl41,0.71138406,0.005873951
Alpk3,Mylpf,0.6898783,0.0017005677
Alpk3,Ube2c,0.67962056,0.000734682
Alpk3,Klhl41,0.65163755,1.2496437e-06
Kng1,Ermap,0.6639899,9.6371405e-05
Kng1,Cpox,0.7064727,0.0046144226
Kng1,Fgb,0.74692255,0.022270476
Kng1,Gpx1,0.6724033,0.00033917202
Kng1,Itih3,0.6827788,0.00097623427
Kif1a,Gap43,0.7067838,0.004688265
Kif1a,Bex2,0.7086355,0.0051441765
Kif1a,Serp2,0.6500996,2.6261398e-07
Kif1a,Tuba1a,0.73489386,0.015104071
Kif1a,Map1b,0.6916614,0.0019262992
Kif1a,Nsg2,0.66197246,6.4571526e-05
Kif1a,Kif5c,0.6910732,0.0018497551
Kif1a,Tmsb10,0.6888154,0.0015748001
Kif1a,Elavl3,0.6699853,0.0002485306
Serpina1e,Fgb,0.708451,0.0050974707
Serpina1e,Kng1,0.71476305,0.0068617854
Glrx5,Ermap,0.6657136,0.00013065012
Glrx5,Cpox,0.7217915,0.009258897
Glrx5,Gpx1,0.7444979,0.020675147
Glrx5,Serpina6,0.66645145,0.00014751182
Apoc4,Serpina6,0.67047715,0.00026546448
Rab3a,Sbk1,0.6630457,8.0433325e-05
Rab3a,Gap43,0.7763187,0.048556242
Rab3a,Pafah1b3,0.684257,0.0011054755
Rab3a,Bex2,0.8125463,0.102303855
Rab3a,Serp2,0.73388475,0.014584864
Rab3a,Tuba1a,0.8416749,0.16674875
Rab3a,Map1b,0.7690833,0.04080583
Rab3a,Map6,0.6574717,2.0431842e-05
Rab3a,Snap25,0.7148808,0.006898079
Rab3a,2900011O08Rik,0.7431707,0.019835074
Rab3a,Dynlrb1,0.66392654,9.5241274e-05
Rab3a,Calm1,0.6826111,0.00096224516
Rab3a,Nsg2,0.78215384,0.055477343
Rab3a,Apc,0.6766154,0.0005453313
Rab3a,Nrxn2,0.6493458,7.749424e-08
Rab3a,Kif5c,0.7484183,0.023294393
Rab3a,Tmsb10,0.7895787,0.06519596
Rab3a,Elavl3,0.7785043,0.051076733
Rab3a,Hsbp1,0.67438793,0.00042822375
Rab3a,Klc1,0.6722151,0.00033143524
Rab3a,Nrxn1,0.7200329,0.008613889
Rab3a,Pak3,0.6889655,0.00159217
Rab3a,Slc25a4,0.6570627,1.7936814e-05
Rab3a,Kif1a,0.680468,0.00079504465
Enc1,Bex2,0.6754664,0.0004825707
Enc1,Tuba1a,0.7425547,0.019453056
Enc1,Map1b,0.65602165,1.2520266e-05
Enc1,2900011O08Rik,0.655653,1.09021e-05
Enc1,Nsg2,0.731615,0.013460798
Enc1,Tmsb10,0.67604357,0.0005134566
Enc1,Elavl3,0.68532586,0.0012057149
Enc1,Rab3a,0.6788669,0.0006836381
Elavl4,Gap43,0.724659,0.010378332
Elavl4,Bex2,0.6900973,0.0017272851
Elavl4,Tuba1a,0.70475644,0.004220928
Elavl4,Map1b,0.69167924,0.0019286508
Elavl4,Kif5a,0.67926973,0.00071061525
Elavl4,Calm1,0.67524576,0.0004710979
Elavl4,Kif5c,0.6513392,9.773289e-07
Elavl4,Tmsb10,0.66942394,0.00023010217
Elavl4,Elavl3,0.6535241,4.1953194e-06
Elavl4,Tmem178b,0.65080845,5.962653e-07
Elavl4,Klc1,0.6753695,0.00047750896
Elavl4,Nrxn1,0.7059582,0.0044939998
Sfpq,Hnrnpa2b1,0.6544025,6.4583655e-06
Sfpq,Hnrnpa3,0.65686363,1.6799633e-05
Mgarp,Mrap,0.78421617,0.058072347
Mgarp,Nr5a1,0.741005,0.01851368
Mgarp,Akr1cl,0.7606805,0.03289577
Mgarp,Ren1,0.719296,0.008352782
Rpl27-ps3,Rps18,0.6992273,0.0031063515
Rpl27-ps3,Rpl15,0.69213957,0.0019900512
Tacstd2,Elovl4,0.6799438,0.0007573309
Tacstd2,Ly6g6c,0.6955476,0.0024856352
Tacstd2,Lor,0.7365893,0.016003918
Tacstd2,Gm16136,0.6556803,1.1016842e-05
Dlx1as,Dlx6os1,0.65194154,1.5748068e-06
Rtn1,Reep1,0.6983907,0.0029570872
Rtn1,Dynll2,0.6840667,0.0010882374
Rtn1,Fam57b,0.669019,0.00021738968
Rtn1,Sbk1,0.71881765,0.008186151
Rtn1,Gap43,0.8619246,0.22465992
Rtn1,Phactr3,0.7064194,0.0046018516
Rtn1,Pafah1b3,0.74639636,0.021917539
Rtn1,Bex2,0.8824931,0.2958356
Rtn1,Eef1e1,0.6576354,2.1491749e-05
Rtn1,Apbb1,0.65936,3.4966422e-05
Rtn1,Serp2,0.78896356,0.064350806
Rtn1,Tuba1a,0.9187716,0.4553592
Rtn1,Map1b,0.8413835,0.1659978
Rtn1,L1cam,0.6574836,2.0507454e-05
Rtn1,Map6,0.7469661,0.022299875
Rtn1,Kif5a,0.6703197,0.00025996173
Rtn1,Gabrg2,0.6893524,0.0016375345
Rtn1,Nme1,0.66321665,8.3177496e-05
Rtn1,Snap25,0.7762427,0.048470058
Rtn1,2900011O08Rik,0.8069265,0.092184916
Rtn1,Dynlrb1,0.7020563,0.0036482038
Rtn1,Kif3a,0.6584506,2.7319455e-05
Rtn1,Calm1,0.7339309,0.014608335
Rtn1,Nsg2,0.8500582,0.18933395
Rtn1,Apc,0.7402557,0.018070545
Rtn1,Mapk10,0.71018285,0.005547068
Rtn1,Nrxn2,0.7259684,0.010918163
Rtn1,Kif5c,0.81885755,0.11452087
Rtn1,Tmsb10,0.85067666,0.19107644
Rtn1,Elavl3,0.84986925,0.18880369
Rtn1,Dock3,0.6503455,3.5824007e-07
Rtn1,Hsbp1,0.73618877,0.015788196
Rtn1,Klc1,0.7361116,0.015746847
Rtn1,Syt4,0.6650694,0.00011702309
Rtn1,Ctnnd2,0.69597125,0.002552453
Rtn1,Vamp2,0.70313346,0.0038700202
Rtn1,Nrxn1,0.8059763,0.090542875
Rtn1,Sh3bp5,0.6506403,5.0043724e-07
Rtn1,Pak3,0.75870943,0.031201798
Rtn1,Slc25a4,0.69274133,0.0020722654
Rtn1,Psip1,0.64881134,2.069902e-08
Rtn1,Kif1a,0.735672,0.015512751
Rtn1,Rnf152,0.6557232,1.11988475e-05
Rtn1,Rab3a,0.85636157,0.20759724
Rtn1,Enc1,0.7414463,0.01877803
Rtn1,Elavl4,0.6900019,0.0017156156
Chd5,Gap43,0.6738148,0.0004010784
Chd5,Bex2,0.65782034,2.2732851e-05
Chd5,Tuba1a,0.6575857,2.1166055e-05
Chd5,Rtn1,0.6835438,0.0010417845
Peak1,Gm19951,0.74534076,0.02122077
Peak1,Tmtc2,0.737632,0.01657466
Grin2b,Tuba1a,0.6539569,5.229301e-06
Grin2b,2900011O08Rik,0.6517253,1.3383808e-06
Grin2b,Nsg2,0.6654896,0.00012579827
Grin2b,Elavl3,0.65164393,1.2559577e-06
Grin2b,Nrxn1,0.65196276,1.599402e-06
Grin2b,Rtn1,0.6895849,0.0016652081
Hnrnpab,Rplp0,0.6495106,1.05917685e-07
Hnrnpab,Hnrnpa2b1,0.69853765,0.002982949
Hnrnpab,Hnrnpa3,0.6803087,0.00078345323
Hnrnpab,Ptma,0.7846121,0.05857966
Hnrnpab,Psip1,0.6701754,0.00025498657
Tpm1,Pgam2,0.6867639,0.0013498836
Tpm1,Mylpf,0.73084366,0.013092377
Tpm1,Ube2c,0.7114236,0.0058849165
Tpm1,Csrp3,0.6784501,0.00065645075
Tpm1,Klhl41,0.6684213,0.00019949676
